"Month","Animal","State","Count"
11992,"Cattle (excl. calves)","Northern Territory",400
12022,"Cattle (excl. calves)","Northern Territory",400
12053,"Cattle (excl. calves)","Northern Territory",400
12084,"Cattle (excl. calves)","Northern Territory",400
12112,"Cattle (excl. calves)","Northern Territory",400
12143,"Cattle (excl. calves)","Northern Territory",500
12173,"Cattle (excl. calves)","Northern Territory",500
12204,"Cattle (excl. calves)","Northern Territory",500
12234,"Cattle (excl. calves)","Northern Territory",500
12265,"Cattle (excl. calves)","Northern Territory",400
12296,"Cattle (excl. calves)","Northern Territory",400
12326,"Cattle (excl. calves)","Northern Territory",500
12357,"Cattle (excl. calves)","Northern Territory",400
12387,"Cattle (excl. calves)","Northern Territory",400
12418,"Cattle (excl. calves)","Northern Territory",400
12449,"Cattle (excl. calves)","Northern Territory",400
12478,"Cattle (excl. calves)","Northern Territory",400
12509,"Cattle (excl. calves)","Northern Territory",500
12539,"Cattle (excl. calves)","Northern Territory",400
12570,"Cattle (excl. calves)","Northern Territory",500
12600,"Cattle (excl. calves)","Northern Territory",500
12631,"Cattle (excl. calves)","Northern Territory",400
12662,"Cattle (excl. calves)","Northern Territory",500
12692,"Cattle (excl. calves)","Northern Territory",400
12723,"Cattle (excl. calves)","Northern Territory",400
12753,"Cattle (excl. calves)","Northern Territory",400
12784,"Cattle (excl. calves)","Northern Territory",400
12815,"Cattle (excl. calves)","Northern Territory",400
12843,"Cattle (excl. calves)","Northern Territory",500
12874,"Cattle (excl. calves)","Northern Territory",500
12904,"Cattle (excl. calves)","Northern Territory",500
12935,"Cattle (excl. calves)","Northern Territory",500
12965,"Cattle (excl. calves)","Northern Territory",500
12996,"Cattle (excl. calves)","Northern Territory",500
13027,"Cattle (excl. calves)","Northern Territory",500
13057,"Cattle (excl. calves)","Northern Territory",400
13088,"Cattle (excl. calves)","Northern Territory",500
13118,"Cattle (excl. calves)","Northern Territory",400
13149,"Cattle (excl. calves)","Northern Territory",400
13180,"Cattle (excl. calves)","Northern Territory",400
13208,"Cattle (excl. calves)","Northern Territory",500
13239,"Cattle (excl. calves)","Northern Territory",400
13269,"Cattle (excl. calves)","Northern Territory",500
13300,"Cattle (excl. calves)","Northern Territory",400
13330,"Cattle (excl. calves)","Northern Territory",400
13361,"Cattle (excl. calves)","Northern Territory",400
13392,"Cattle (excl. calves)","Northern Territory",400
13422,"Cattle (excl. calves)","Northern Territory",400
13453,"Cattle (excl. calves)","Northern Territory",400
13483,"Cattle (excl. calves)","Northern Territory",400
13514,"Cattle (excl. calves)","Northern Territory",400
13545,"Cattle (excl. calves)","Northern Territory",400
13573,"Cattle (excl. calves)","Northern Territory",400
13604,"Cattle (excl. calves)","Northern Territory",400
13634,"Cattle (excl. calves)","Northern Territory",400
13665,"Cattle (excl. calves)","Northern Territory",400
13695,"Cattle (excl. calves)","Northern Territory",0
13726,"Cattle (excl. calves)","Northern Territory",0
13757,"Cattle (excl. calves)","Northern Territory",0
13787,"Cattle (excl. calves)","Northern Territory",0
13818,"Cattle (excl. calves)","Northern Territory",0
13848,"Cattle (excl. calves)","Northern Territory",0
13879,"Cattle (excl. calves)","Northern Territory",0
13910,"Cattle (excl. calves)","Northern Territory",0
13939,"Cattle (excl. calves)","Northern Territory",0
13970,"Cattle (excl. calves)","Northern Territory",0
14000,"Cattle (excl. calves)","Northern Territory",0
14031,"Cattle (excl. calves)","Northern Territory",0
14061,"Cattle (excl. calves)","Northern Territory",0
14092,"Cattle (excl. calves)","Northern Territory",0
14123,"Cattle (excl. calves)","Northern Territory",0
14153,"Cattle (excl. calves)","Northern Territory",0
14184,"Cattle (excl. calves)","Northern Territory",0
14214,"Cattle (excl. calves)","Northern Territory",0
14245,"Cattle (excl. calves)","Northern Territory",0
14276,"Cattle (excl. calves)","Northern Territory",0
14304,"Cattle (excl. calves)","Northern Territory",0
14335,"Cattle (excl. calves)","Northern Territory",0
14365,"Cattle (excl. calves)","Northern Territory",0
14396,"Cattle (excl. calves)","Northern Territory",0
14426,"Cattle (excl. calves)","Northern Territory",0
14457,"Cattle (excl. calves)","Northern Territory",0
14488,"Cattle (excl. calves)","Northern Territory",0
14518,"Cattle (excl. calves)","Northern Territory",0
14549,"Cattle (excl. calves)","Northern Territory",0
14579,"Cattle (excl. calves)","Northern Territory",0
14610,"Cattle (excl. calves)","Northern Territory",0
14641,"Cattle (excl. calves)","Northern Territory",0
14669,"Cattle (excl. calves)","Northern Territory",0
14700,"Cattle (excl. calves)","Northern Territory",0
14730,"Cattle (excl. calves)","Northern Territory",0
14761,"Cattle (excl. calves)","Northern Territory",0
14791,"Cattle (excl. calves)","Northern Territory",0
14822,"Cattle (excl. calves)","Northern Territory",0
14853,"Cattle (excl. calves)","Northern Territory",0
14883,"Cattle (excl. calves)","Northern Territory",0
14914,"Cattle (excl. calves)","Northern Territory",0
14944,"Cattle (excl. calves)","Northern Territory",0
14975,"Cattle (excl. calves)","Northern Territory",0
15006,"Cattle (excl. calves)","Northern Territory",0
15034,"Cattle (excl. calves)","Northern Territory",0
15065,"Cattle (excl. calves)","Northern Territory",0
15095,"Cattle (excl. calves)","Northern Territory",0
15126,"Cattle (excl. calves)","Northern Territory",0
15156,"Cattle (excl. calves)","Northern Territory",0
15187,"Cattle (excl. calves)","Northern Territory",0
15218,"Cattle (excl. calves)","Northern Territory",0
15248,"Cattle (excl. calves)","Northern Territory",0
15279,"Cattle (excl. calves)","Northern Territory",0
15309,"Cattle (excl. calves)","Northern Territory",0
15340,"Cattle (excl. calves)","Northern Territory",0
15371,"Cattle (excl. calves)","Northern Territory",0
15400,"Cattle (excl. calves)","Northern Territory",0
15431,"Cattle (excl. calves)","Northern Territory",0
15461,"Cattle (excl. calves)","Northern Territory",0
15492,"Cattle (excl. calves)","Northern Territory",0
15522,"Cattle (excl. calves)","Northern Territory",0
15553,"Cattle (excl. calves)","Northern Territory",0
15584,"Cattle (excl. calves)","Northern Territory",0
15614,"Cattle (excl. calves)","Northern Territory",0
15645,"Cattle (excl. calves)","Northern Territory",0
15675,"Cattle (excl. calves)","Northern Territory",0
15706,"Cattle (excl. calves)","Northern Territory",0
15737,"Cattle (excl. calves)","Northern Territory",0
15765,"Cattle (excl. calves)","Northern Territory",0
15796,"Cattle (excl. calves)","Northern Territory",0
15826,"Cattle (excl. calves)","Northern Territory",0
15857,"Cattle (excl. calves)","Northern Territory",0
15887,"Cattle (excl. calves)","Northern Territory",0
15918,"Cattle (excl. calves)","Northern Territory",0
15949,"Cattle (excl. calves)","Northern Territory",0
15979,"Cattle (excl. calves)","Northern Territory",0
16010,"Cattle (excl. calves)","Northern Territory",0
16040,"Cattle (excl. calves)","Northern Territory",0
16071,"Cattle (excl. calves)","Northern Territory",0
16102,"Cattle (excl. calves)","Northern Territory",0
16130,"Cattle (excl. calves)","Northern Territory",0
16161,"Cattle (excl. calves)","Northern Territory",0
16191,"Cattle (excl. calves)","Northern Territory",0
16222,"Cattle (excl. calves)","Northern Territory",0
16252,"Cattle (excl. calves)","Northern Territory",0
16283,"Cattle (excl. calves)","Northern Territory",0
16314,"Cattle (excl. calves)","Northern Territory",0
16344,"Cattle (excl. calves)","Northern Territory",0
16375,"Cattle (excl. calves)","Northern Territory",0
16405,"Cattle (excl. calves)","Northern Territory",0
16436,"Cattle (excl. calves)","Northern Territory",0
16467,"Cattle (excl. calves)","Northern Territory",0
16495,"Cattle (excl. calves)","Northern Territory",0
16526,"Cattle (excl. calves)","Northern Territory",0
16556,"Cattle (excl. calves)","Northern Territory",0
16587,"Cattle (excl. calves)","Northern Territory",0
16617,"Cattle (excl. calves)","Northern Territory",0
16648,"Cattle (excl. calves)","Northern Territory",0
16679,"Cattle (excl. calves)","Northern Territory",0
16709,"Cattle (excl. calves)","Northern Territory",0
16740,"Cattle (excl. calves)","Northern Territory",0
16770,"Cattle (excl. calves)","Northern Territory",0
16801,"Cattle (excl. calves)","Northern Territory",0
16832,"Cattle (excl. calves)","Northern Territory",0
16861,"Cattle (excl. calves)","Northern Territory",0
16892,"Cattle (excl. calves)","Northern Territory",0
16922,"Cattle (excl. calves)","Northern Territory",0
16953,"Cattle (excl. calves)","Northern Territory",0
16983,"Cattle (excl. calves)","Northern Territory",0
17014,"Cattle (excl. calves)","Northern Territory",0
17045,"Cattle (excl. calves)","Northern Territory",0
17075,"Cattle (excl. calves)","Northern Territory",0
17106,"Cattle (excl. calves)","Northern Territory",0
17136,"Cattle (excl. calves)","Northern Territory",0
17167,"Cattle (excl. calves)","Northern Territory",0
17198,"Cattle (excl. calves)","Northern Territory",0
17226,"Cattle (excl. calves)","Northern Territory",0
17257,"Cattle (excl. calves)","Northern Territory",0
17287,"Cattle (excl. calves)","Northern Territory",0
17318,"Cattle (excl. calves)","Northern Territory",0
17348,"Cattle (excl. calves)","Northern Territory",0
17379,"Cattle (excl. calves)","Northern Territory",0
17410,"Cattle (excl. calves)","Northern Territory",0
17440,"Cattle (excl. calves)","Northern Territory",0
17471,"Cattle (excl. calves)","Northern Territory",0
17501,"Cattle (excl. calves)","Northern Territory",0
17532,"Cattle (excl. calves)","Northern Territory",0
17563,"Cattle (excl. calves)","Northern Territory",0
17591,"Cattle (excl. calves)","Northern Territory",0
17622,"Cattle (excl. calves)","Northern Territory",0
17652,"Cattle (excl. calves)","Northern Territory",0
17683,"Cattle (excl. calves)","Northern Territory",0
17713,"Cattle (excl. calves)","Northern Territory",0
17744,"Cattle (excl. calves)","Northern Territory",0
17775,"Cattle (excl. calves)","Northern Territory",0
17805,"Cattle (excl. calves)","Northern Territory",0
17836,"Cattle (excl. calves)","Northern Territory",0
17866,"Cattle (excl. calves)","Northern Territory",0
912,"Cattle (excl. calves)","Queensland",163300
943,"Cattle (excl. calves)","Queensland",180300
974,"Cattle (excl. calves)","Queensland",157400
1004,"Cattle (excl. calves)","Queensland",125600
1035,"Cattle (excl. calves)","Queensland",103900
1065,"Cattle (excl. calves)","Queensland",72100
1096,"Cattle (excl. calves)","Queensland",100500
1127,"Cattle (excl. calves)","Queensland",129300
1155,"Cattle (excl. calves)","Queensland",158900
1186,"Cattle (excl. calves)","Queensland",140400
1216,"Cattle (excl. calves)","Queensland",193000
1247,"Cattle (excl. calves)","Queensland",150700
1277,"Cattle (excl. calves)","Queensland",169300
1308,"Cattle (excl. calves)","Queensland",176100
1339,"Cattle (excl. calves)","Queensland",178300
1369,"Cattle (excl. calves)","Queensland",166100
1400,"Cattle (excl. calves)","Queensland",127300
1430,"Cattle (excl. calves)","Queensland",76100
1461,"Cattle (excl. calves)","Queensland",56200
1492,"Cattle (excl. calves)","Queensland",73300
1520,"Cattle (excl. calves)","Queensland",93800
1551,"Cattle (excl. calves)","Queensland",98100
1581,"Cattle (excl. calves)","Queensland",136900
1612,"Cattle (excl. calves)","Queensland",136000
1642,"Cattle (excl. calves)","Queensland",62300
1673,"Cattle (excl. calves)","Queensland",68300
1704,"Cattle (excl. calves)","Queensland",145100
1734,"Cattle (excl. calves)","Queensland",183700
1765,"Cattle (excl. calves)","Queensland",181600
1795,"Cattle (excl. calves)","Queensland",140800
1826,"Cattle (excl. calves)","Queensland",123000
1857,"Cattle (excl. calves)","Queensland",127400
1885,"Cattle (excl. calves)","Queensland",139700
1916,"Cattle (excl. calves)","Queensland",183600
1946,"Cattle (excl. calves)","Queensland",192000
1977,"Cattle (excl. calves)","Queensland",192400
2007,"Cattle (excl. calves)","Queensland",214100
2038,"Cattle (excl. calves)","Queensland",172100
2069,"Cattle (excl. calves)","Queensland",185500
2099,"Cattle (excl. calves)","Queensland",184800
2130,"Cattle (excl. calves)","Queensland",137700
2160,"Cattle (excl. calves)","Queensland",122500
2191,"Cattle (excl. calves)","Queensland",99500
2222,"Cattle (excl. calves)","Queensland",155400
2251,"Cattle (excl. calves)","Queensland",196900
2282,"Cattle (excl. calves)","Queensland",186800
2312,"Cattle (excl. calves)","Queensland",206700
2343,"Cattle (excl. calves)","Queensland",222600
2373,"Cattle (excl. calves)","Queensland",209000
2404,"Cattle (excl. calves)","Queensland",195300
2435,"Cattle (excl. calves)","Queensland",206900
2465,"Cattle (excl. calves)","Queensland",184000
2496,"Cattle (excl. calves)","Queensland",153500
2526,"Cattle (excl. calves)","Queensland",126700
2557,"Cattle (excl. calves)","Queensland",132900
2588,"Cattle (excl. calves)","Queensland",185900
2616,"Cattle (excl. calves)","Queensland",237800
2647,"Cattle (excl. calves)","Queensland",209500
2677,"Cattle (excl. calves)","Queensland",233900
2708,"Cattle (excl. calves)","Queensland",241400
2738,"Cattle (excl. calves)","Queensland",238500
2769,"Cattle (excl. calves)","Queensland",226100
2800,"Cattle (excl. calves)","Queensland",251000
2830,"Cattle (excl. calves)","Queensland",233900
2861,"Cattle (excl. calves)","Queensland",204400
2891,"Cattle (excl. calves)","Queensland",120600
2922,"Cattle (excl. calves)","Queensland",139300
2953,"Cattle (excl. calves)","Queensland",156300
2981,"Cattle (excl. calves)","Queensland",234000
3012,"Cattle (excl. calves)","Queensland",229000
3042,"Cattle (excl. calves)","Queensland",278700
3073,"Cattle (excl. calves)","Queensland",275900
3103,"Cattle (excl. calves)","Queensland",281000
3134,"Cattle (excl. calves)","Queensland",264100
